site_id,month_year,actual_kwh,expected_kwh,performance_ratio,deviation_pct,is_anomaly,iso_score,ae_score,prophet_score,severity_score,model_consensus,iso_flagged,ae_flagged,prophet_flagged,severity_label
Site_023,2023-08-01,3936.0,3214.0,1.224642190416926,22.46421904169259,0.0,0.4046179259940206,0.022325387,0.0,0.16966105620559926,1,1,0,0,LOW
Site_023,2019-08-01,1950.0,3279.0,0.5946935041171089,-40.53064958828912,1.0,0.25693359219644085,0.18795164,0.0,0.16855651286686904,1,0,1,0,LOW
Site_023,2021-02-01,356.0,2211.0,0.1610131162369968,-83.89868837630031,1.0,0.2277807364400355,0.21905418,0.0,0.16778125741227978,1,0,1,0,LOW
Site_023,2025-07-01,4755.0,3448.0,1.379060324825986,37.90603248259861,0.0,0.39197528733639864,0.027742393,0.0,0.16649995278101742,1,1,0,0,LOW
Site_002,2025-07-01,947.0,1086.0,0.8720073664825047,-12.79926335174954,0.0,0.3027342355700442,0.12965173,0.0,0.16647179808028972,2,1,1,0,LOW
Site_013,2025-04-01,9120.0,8537.0,1.0682909687243762,6.829096872437625,0.0,0.4009056695835208,0.011937853,0.0,0.16454051617926024,1,1,0,0,LOW
Site_023,2023-07-01,4344.0,3483.0,1.2472006890611542,24.720068906115415,0.0,0.3895751317793881,0.024217967,0.0,0.16430634076961895,1,1,0,0,LOW
Site_023,2020-06-01,2024.0,3265.0,0.6199081163859111,-38.00918836140888,0.0,0.2552778057829673,0.17544207,0.0,0.16351584598724583,1,0,1,0,LOW
Site_023,2019-06-01,1931.0,3282.0,0.5883607556368068,-41.16392443631931,1.0,0.23236135194333551,0.20129907,0.0,0.16339921275628472,1,0,1,0,LOW
Site_007,2025-03-01,736.0,2570.0,0.2863813229571984,-71.36186770428016,1.0,0.11084807920722795,0.33800003,0.0,0.16263923747646264,1,0,1,0,LOW
Site_006,2025-03-01,727.0,2572.0,0.2826594090202177,-71.73405909797823,1.0,0.10814556187764635,0.34084466,0.0,0.16255385162979694,1,0,1,0,LOW
Site_008,2025-03-01,719.0,2536.0,0.2835173501577287,-71.64826498422713,1.0,0.10809005933797078,0.3401988,0.0,0.16230560744919664,1,0,1,0,LOW
Site_023,2021-06-01,1994.0,3249.0,0.6137273007079102,-38.627269929208985,0.0,0.2478598704635231,0.17938548,0.0,0.1619288658380162,1,0,1,0,LOW
Site_009,2025-03-01,713.0,2428.0,0.293657331136738,-70.63426688632619,1.0,0.11018265111536407,0.332599,0.0,0.16048271238124617,1,0,1,0,LOW
Site_023,2021-05-01,1903.0,3312.0,0.5745772946859904,-42.542270531400966,1.0,0.13258159543250547,0.14647499,0.2234943684093903,0.16017247581930652,2,0,1,1,LOW
Site_023,2024-07-01,3378.0,3466.0,0.9746105020196192,-2.538949798038084,0.0,0.36152252658621475,0.037134252,0.0,0.1576059990055005,1,1,0,0,LOW
Site_023,2018-06-01,1937.0,3298.0,0.5873256519102487,-41.26743480897513,1.0,0.21888262848028617,0.19984739,0.0,0.15749963847783835,1,0,1,0,LOW
Site_023,2019-12-01,268.0,1590.0,0.1685534591194968,-83.14465408805032,1.0,0.204928620736602,0.21303381,0.0,0.15653328262996796,1,0,1,0,LOW
Site_023,2020-07-01,2055.0,3536.0,0.5811651583710408,-41.883484162895925,1.0,0.22579423172319557,0.18897696,0.0,0.15645962589202178,1,0,1,0,LOW
Site_023,2024-05-01,4389.0,3263.0,1.34508121360711,34.508121360711,0.0,0.31086596097826347,0.08988306,0.0,0.1558054551334357,1,1,0,0,LOW
Site_023,2019-07-01,2152.0,3554.0,0.6055149127743388,-39.448508722566125,0.0,0.22966171172934235,0.17562293,0.0,0.15333270849854733,1,0,1,0,LOW
Site_023,2023-06-01,3985.0,3217.0,1.2387317376437674,23.873173764376748,0.0,0.3557385566957725,0.03151356,0.0,0.15332516906173757,1,1,0,0,LOW
